feature,mean_abs_shap
cat__NDC11_00179193470,0.0
cat__NDC11_00179193360,0.0
cat__NDC11_00179193350,0.0
cat__NDC11_00179193330,0.0
cat__NDC11_00179193301,0.0
cat__NDC11_00179193272,0.0
cat__NDC11_00179192590,0.0
cat__NDC11_00179193660,0.0
cat__NDC11_00247005830,0.0
cat__NDC11_00247005825,0.0
cat__NDC11_00247005790,0.0
cat__NDC11_00247005720,0.0
cat__NDC11_00247005390,0.0
cat__NDC11_00247005360,0.0
cat__NDC11_00247005330,0.0
cat__NDC11_00247005320,0.0
cat__NDC11_00247005312,0.0
cat__NDC11_00185011810,0.0
cat__NDC11_00247005298,0.0
cat__NDC11_00247005228,0.0
cat__NDC11_00247005215,0.0
cat__NDC11_00247005204,0.0
cat__NDC11_00247004750,0.0
cat__NDC11_00247004610,0.0
cat__NDC11_00247004605,0.0
cat__NDC11_00247004115,0.0
cat__NDC11_00247003915,0.0
cat__NDC11_00247003840,0.0
cat__NDC11_00247005300,0.0
cat__NDC11_00247007020,0.0
cat__NDC11_00247007010,0.0
cat__NDC11_00247007009,0.0
cat__NDC11_00247007002,0.0
cat__NDC11_00247007000,0.0
cat__NDC11_00247006902,0.0
cat__NDC11_00247006752,0.0
cat__NDC11_00247006630,0.0
cat__NDC11_00247006590,0.0
cat__NDC11_00247006356,0.0
cat__NDC11_00247005845,0.0
cat__NDC11_00247006316,0.0
cat__NDC11_00247006160,0.0
cat__NDC11_00247006150,0.0
cat__NDC11_00247006130,0.0
cat__NDC11_00247006108,0.0
cat__NDC11_00247005990,0.0
cat__NDC11_00247005942,0.0
cat__NDC11_00247005910,0.0
cat__NDC11_00247005902,0.0
cat__NDC11_00247005898,0.0
cat__NDC11_00247006320,0.0
cat__NDC11_00247001328,0.0
cat__NDC11_00247001318,0.0
cat__NDC11_00247001315,0.0
cat__NDC11_00247000978,0.0
cat__NDC11_00247000705,0.0
cat__NDC11_00247000701,0.0
cat__NDC11_00247000656,0.0
cat__NDC11_00247000650,0.0
cat__NDC11_00247000603,0.0
cat__NDC11_00247000602,0.0
cat__NDC11_00247003820,0.0
cat__NDC11_00247000504,0.0
cat__NDC11_00247000479,0.0
cat__NDC11_00247000250,0.0
cat__NDC11_00247000236,0.0
cat__NDC11_00247000232,0.0
cat__NDC11_00247000224,0.0
cat__NDC11_00247000220,0.0
cat__NDC11_00247000210,0.0
cat__NDC11_00247000208,0.0
cat__NDC11_00247000204,0.0
cat__NDC11_00247000528,0.0
cat__NDC11_00247003714,0.0
cat__NDC11_00247003200,0.0
cat__NDC11_00247003134,0.0
cat__NDC11_00247003129,0.0
cat__NDC11_00247003128,0.0
cat__NDC11_00247003030,0.0
cat__NDC11_00247002978,0.0
cat__NDC11_00247002707,0.0
cat__NDC11_00247002630,0.0
cat__NDC11_00247002624,0.0
cat__NDC11_00247001730,0.0
cat__NDC11_00247002606,0.0
cat__NDC11_00247002460,0.0
cat__NDC11_00247002315,0.0
cat__NDC11_00247002302,0.0
cat__NDC11_00247002279,0.0
cat__NDC11_00247002178,0.0
cat__NDC11_00247001880,0.0
cat__NDC11_00247001830,0.0
cat__NDC11_00247001780,0.0
cat__NDC11_00247001760,0.0
cat__NDC11_00247002615,0.0
cat__NDC11_00247009749,0.0
cat__NDC11_00247009720,0.0
cat__NDC11_00247009678,0.0
cat__NDC11_00247009677,0.0
cat__NDC11_00247009518,0.0
cat__NDC11_00247009503,0.0
cat__NDC11_00247009414,0.0
cat__NDC11_00247009400,0.0
cat__NDC11_00247009350,0.0
cat__NDC11_00247007030,0.0
cat__NDC11_00247009302,0.0
cat__NDC11_00247009230,0.0
cat__NDC11_00247009205,0.0
cat__NDC11_00247008828,0.0
cat__NDC11_00247008821,0.0
cat__NDC11_00247008814,0.0
cat__NDC11_00247008807,0.0
cat__NDC11_00247008804,0.0
cat__NDC11_00247008803,0.0
cat__NDC11_00247008742,0.0
cat__NDC11_00247009304,0.0
cat__NDC11_00247011812,0.0
cat__NDC11_00247011705,0.0
cat__NDC11_00247011609,0.0
cat__NDC11_00247011504,0.0
cat__NDC11_00247011502,0.0
cat__NDC11_00247011405,0.0
cat__NDC11_00247011220,0.0
cat__NDC11_00247011141,0.0
cat__NDC11_00247010530,0.0
cat__NDC11_00247010521,0.0
cat__NDC11_00247009800,0.0
cat__NDC11_00247010008,0.0
cat__NDC11_00247010000,0.0
cat__NDC11_00247009950,0.0
cat__NDC11_00247009924,0.0
cat__NDC11_00247009920,0.0
cat__NDC11_00247009916,0.0
cat__NDC11_00247009915,0.0
cat__NDC11_00247009815,0.0
cat__NDC11_00247009809,0.0
cat__NDC11_00247009808,0.0
cat__NDC11_00247010507,0.0
cat__NDC11_00247007615,0.0
cat__NDC11_00247007560,0.0
cat__NDC11_00247007542,0.0
cat__NDC11_00247007415,0.0
cat__NDC11_00247007412,0.0
cat__NDC11_00247007305,0.0
cat__NDC11_00247007280,0.0
cat__NDC11_00247007261,0.0
cat__NDC11_00247007244,0.0
cat__NDC11_00247007212,0.0
cat__NDC11_00247008714,0.0
cat__NDC11_00247007150,0.0
cat__NDC11_00247007140,0.0
cat__NDC11_00247007132,0.0
cat__NDC11_00247007131,0.0
cat__NDC11_00247007128,0.0
cat__NDC11_00247007106,0.0
cat__NDC11_00247007102,0.0
cat__NDC11_00247007100,0.0
cat__NDC11_00247007090,0.0
cat__NDC11_00247007050,0.0
cat__NDC11_00247007204,0.0
cat__NDC11_00247008677,0.0
cat__NDC11_00247008624,0.0
cat__NDC11_00247008615,0.0
cat__NDC11_00247008612,0.0
cat__NDC11_00247008610,0.0
cat__NDC11_00247008606,0.0
cat__NDC11_00247008605,0.0
cat__NDC11_00247008604,0.0
cat__NDC11_00247008577,0.0
cat__NDC11_00247008486,0.0
cat__NDC11_00247007803,0.0
cat__NDC11_00247008010,0.0
cat__NDC11_00247007945,0.0
cat__NDC11_00247007925,0.0
cat__NDC11_00247007924,0.0
cat__NDC11_00247007898,0.0
cat__NDC11_00247007850,0.0
cat__NDC11_00247007824,0.0
cat__NDC11_00247007816,0.0
cat__NDC11_00247007815,0.0
cat__NDC11_00247007810,0.0
cat__NDC11_00247008417,0.0
cat__NDC11_00223158701,0.0
cat__NDC11_00223155101,0.0
cat__NDC11_00223116401,0.0
cat__NDC11_00223107002,0.0
cat__NDC11_00223106900,0.0
cat__NDC11_00223106801,0.0
cat__NDC11_00223106202,0.0
cat__NDC11_00223102001,0.0
cat__NDC11_00223069102,0.0
cat__NDC11_00247000156,0.0
cat__NDC11_00223011501,0.0
cat__NDC11_00223011401,0.0
cat__NDC11_00223010301,0.0
cat__NDC11_00205533734,0.0
cat__NDC11_00205361534,0.0
cat__NDC11_00205361143,0.0
cat__NDC11_00205361134,0.0
cat__NDC11_00187395364,0.0
cat__NDC11_00187200705,0.0
cat__NDC11_00187083901,0.0
cat__NDC11_00223062905,0.0
cat__NDC11_00228217410,0.0
cat__NDC11_00228215396,0.0
cat__NDC11_00228215110,0.0
cat__NDC11_00228213810,0.0
cat__NDC11_00228213110,0.0
cat__NDC11_00228210510,0.0
cat__NDC11_00228208250,0.0
cat__NDC11_00228205511,0.0
cat__NDC11_00223887000,0.0
cat__NDC11_00223784601,0.0
cat__NDC11_00223158802,0.0
cat__NDC11_00223422416,0.0
cat__NDC11_00223410611,0.0
cat__NDC11_00223255302,0.0
cat__NDC11_00223224602,0.0
cat__NDC11_00223213001,0.0
cat__NDC11_00223212601,0.0
cat__NDC11_00223208205,0.0
cat__NDC11_00223208101,0.0
cat__NDC11_00223172502,0.0
cat__NDC11_00223158901,0.0
cat__NDC11_00223648515,0.0
cat__NDC11_00185022230,0.0
cat__NDC11_00185022001,0.0
cat__NDC11_00185021705,0.0
cat__NDC11_00185020501,0.0
cat__NDC11_00185020010,0.0
cat__NDC11_00185017705,0.0
cat__NDC11_00185017405,0.0
cat__NDC11_00185017401,0.0
cat__NDC11_00185015605,0.0
cat__NDC11_00185015601,0.0
cat__NDC11_00186504068,0.0
cat__NDC11_00185015088,0.0
cat__NDC11_00185014750,0.0
cat__NDC11_00185014501,0.0
cat__NDC11_00185013630,0.0
cat__NDC11_00185013005,0.0
cat__NDC11_00185012905,0.0
cat__NDC11_00185012701,0.0
cat__NDC11_00185012660,0.0
cat__NDC11_00185012401,0.0
cat__NDC11_00185012210,0.0
cat__NDC11_00185015201,0.0
cat__NDC11_00186504031,0.0
cat__NDC11_00186502082,0.0
cat__NDC11_00186413101,0.0
cat__NDC11_00186411001,0.0
cat__NDC11_00186151601,0.0
cat__NDC11_00186118604,0.0
cat__NDC11_00186117204,0.0
cat__NDC11_00186074328,0.0
cat__NDC11_00186074282,0.0
cat__NDC11_00186074231,0.0
cat__NDC11_00185027260,0.0
cat__NDC11_00186003254,0.0
cat__NDC11_00186003231,0.0
cat__NDC11_00186000831,0.0
cat__NDC11_00185093997,0.0
cat__NDC11_00185092501,0.0
cat__NDC11_00185077130,0.0
cat__NDC11_00185074910,0.0
cat__NDC11_00185074401,0.0
cat__NDC11_00185072110,0.0
cat__NDC11_00185055028,0.0
cat__NDC11_00186060682,0.0
cat__NDC11_00245003623,0.0
cat__NDC11_00245003503,0.0
cat__NDC11_00245001289,0.0
cat__NDC11_00245001201,0.0
cat__NDC11_00228278111,0.0
cat__NDC11_00228278050,0.0
cat__NDC11_00228274050,0.0
cat__NDC11_00228274011,0.0
cat__NDC11_00228272811,0.0
cat__NDC11_00228217611,0.0
cat__NDC11_00228271896,0.0
cat__NDC11_00228271811,0.0
cat__NDC11_00228271596,0.0
cat__NDC11_00228270611,0.0
cat__NDC11_00228269711,0.0
cat__NDC11_00228267110,0.0
cat__NDC11_00228266696,0.0
cat__NDC11_00228266096,0.0
cat__NDC11_00228266011,0.0
cat__NDC11_00228265811,0.0
cat__NDC11_00228272290,0.0
cat__NDC11_00247000140,0.0
cat__NDC11_00247000133,0.0
cat__NDC11_00245018211,0.0
cat__NDC11_00245014066,0.0
cat__NDC11_00245012112,0.0
cat__NDC11_00245008711,0.0
cat__NDC11_00245008701,0.0
cat__NDC11_00245008611,0.0
cat__NDC11_00245008610,0.0
cat__NDC11_00245008489,0.0
cat__NDC11_00245003642,0.0
cat__NDC11_00245008401,0.0
cat__NDC11_00245006111,0.0
cat__NDC11_00245006110,0.0
cat__NDC11_00245005889,0.0
cat__NDC11_00245005815,0.0
cat__NDC11_00245005800,0.0
cat__NDC11_00245005790,0.0
cat__NDC11_00245004355,0.0
cat__NDC11_00245003902,0.0
cat__NDC11_00245003710,0.0
cat__NDC11_00245008410,0.0
cat__NDC11_00228241196,0.0
cat__NDC11_00228239950,0.0
cat__NDC11_00228239010,0.0
cat__NDC11_00228236050,0.0
cat__NDC11_00228235896,0.0
cat__NDC11_00228235810,0.0
cat__NDC11_00228234810,0.0
cat__NDC11_00228233196,0.0
cat__NDC11_00228231796,0.0
cat__NDC11_00228230350,0.0
cat__NDC11_00228265710,0.0
cat__NDC11_00228227210,0.0
cat__NDC11_00228226810,0.0
cat__NDC11_00228223310,0.0
cat__NDC11_00228222210,0.0
cat__NDC11_00228221601,0.0
cat__NDC11_00228220910,0.0
cat__NDC11_00228220050,0.0
cat__NDC11_00228220010,0.0
cat__NDC11_00228218596,0.0
cat__NDC11_00228217950,0.0
cat__NDC11_00228230310,0.0
cat__NDC11_00228265511,0.0
cat__NDC11_00228265230,0.0
cat__NDC11_00228264510,0.0
cat__NDC11_00228264396,0.0
cat__NDC11_00228263406,0.0
cat__NDC11_00228263211,0.0
cat__NDC11_00228261303,0.0
cat__NDC11_00228258809,0.0
cat__NDC11_00228257773,0.0
cat__NDC11_00228257150,0.0
cat__NDC11_00228241396,0.0
cat__NDC11_00228255410,0.0
cat__NDC11_00228255210,0.0
cat__NDC11_00228255111,0.0
cat__NDC11_00228255011,0.0
cat__NDC11_00228253010,0.0
cat__NDC11_00228249096,0.0
cat__NDC11_00228247396,0.0
cat__NDC11_00228247310,0.0
cat__NDC11_00228245510,0.0
cat__NDC11_00228241610,0.0
cat__NDC11_00228255450,0.0
cat__NDC11_00143217852,0.0
cat__NDC11_00143215025,0.0
cat__NDC11_00143212510,0.0
cat__NDC11_00143211525,0.0
cat__NDC11_00143176901,0.0
cat__NDC11_00143176725,0.0
cat__NDC11_00143176701,0.0
cat__NDC11_00143176425,0.0
cat__NDC11_00143175025,0.0
cat__NDC11_00179166370,0.0
cat__NDC11_00143127610,0.0
cat__NDC11_00143127501,0.0
cat__NDC11_00143127252,0.0
cat__NDC11_00143127045,0.0
cat__NDC11_00143127030,0.0
cat__NDC11_00143127018,0.0
cat__NDC11_00143127001,0.0
cat__NDC11_00143126845,0.0
cat__NDC11_00143126830,0.0
cat__NDC11_00143126818,0.0
cat__NDC11_00143128552,0.0
cat__NDC11_00150066280,0.0
cat__NDC11_00149077715,0.0
cat__NDC11_00149047806,0.0
cat__NDC11_00149047803,0.0
cat__NDC11_00149047003,0.0
cat__NDC11_00149047002,0.0
cat__NDC11_00147014420,0.0
cat__NDC11_00147011620,0.0
cat__NDC11_00144108801,0.0
cat__NDC11_00143997603,0.0
cat__NDC11_00143313010,0.0
cat__NDC11_00143997405,0.0
cat__NDC11_00143995201,0.0
cat__NDC11_00143995101,0.0
cat__NDC11_00143992005,0.0
cat__NDC11_00143940001,0.0
cat__NDC11_00143913060,0.0
cat__NDC11_00143910912,0.0
cat__NDC11_00143907210,0.0
cat__NDC11_00143323860,0.0
cat__NDC11_00143320901,0.0
cat__NDC11_00143997430,0.0
cat__NDC11_00143117230,0.0
cat__NDC11_00143117190,0.0
cat__NDC11_00143117110,0.0
cat__NDC11_00143117001,0.0
cat__NDC11_00143102001,0.0
cat__NDC11_00140010901,0.0
cat__NDC11_00140000322,0.0
cat__NDC11_00135046106,0.0
cat__NDC11_00135046105,0.0
cat__NDC11_00135044601,0.0
cat__NDC11_00143126809,0.0
cat__NDC11_00135000504,0.0
cat__NDC11_00131424843,0.0
cat__NDC11_00131424737,0.0
cat__NDC11_00126027116,0.0
cat__NDC11_00126013946,0.0
cat__NDC11_00126001421,0.0
cat__NDC11_00122083766,0.0
cat__NDC11_00121067812,0.0
cat__NDC11_00121067516,0.0
cat__NDC11_00117129805,0.0
cat__NDC11_00135022503,0.0
cat__NDC11_00143126801,0.0
cat__NDC11_00143126745,0.0
cat__NDC11_00143126609,0.0
cat__NDC11_00143126601,0.0
cat__NDC11_00143126530,0.0
cat__NDC11_00143126510,0.0
cat__NDC11_00143126501,0.0
cat__NDC11_00143126305,0.0
cat__NDC11_00143126301,0.0
cat__NDC11_00143126230,0.0
cat__NDC11_00143117309,0.0
cat__NDC11_00143125625,0.0
cat__NDC11_00143125610,0.0
cat__NDC11_00143124101,0.0
cat__NDC11_00143124051,0.0
cat__NDC11_00143122552,0.0
cat__NDC11_00143121025,0.0
cat__NDC11_00143121001,0.0
cat__NDC11_00143120210,0.0
cat__NDC11_00143118725,0.0
cat__NDC11_00143117325,0.0
cat__NDC11_00143125710,0.0
cat__NDC11_00172298660,0.0
cat__NDC11_00172297970,0.0
cat__NDC11_00172297961,0.0
cat__NDC11_00172297780,0.0
cat__NDC11_00172297770,0.0
cat__NDC11_00172297670,0.0
cat__NDC11_00172297660,0.0
cat__NDC11_00172297480,0.0
cat__NDC11_00172297141,0.0
cat__NDC11_00150148180,0.0
cat__NDC11_00172296449,0.0
cat__NDC11_00172295980,0.0
cat__NDC11_00172295965,0.0
cat__NDC11_00172295160,0.0
cat__NDC11_00172295080,0.0
cat__NDC11_00172293970,0.0
cat__NDC11_00172293870,0.0
cat__NDC11_00172293860,0.0
cat__NDC11_00172293760,0.0
cat__NDC11_00172291660,0.0
cat__NDC11_00172296460,0.0
cat__NDC11_00172423346,0.0
cat__NDC11_00172423280,0.0
cat__NDC11_00172422260,0.0
cat__NDC11_00172422170,0.0
cat__NDC11_00172422060,0.0
cat__NDC11_00172422043,0.0
cat__NDC11_00172419860,0.0
cat__NDC11_00172419800,0.0
cat__NDC11_00172419610,0.0
cat__NDC11_00172419560,0.0
cat__NDC11_00172298680,0.0
cat__NDC11_00172406780,0.0
cat__NDC11_00172404060,0.0
cat__NDC11_00172375770,0.0
cat__NDC11_00172368780,0.0
cat__NDC11_00172368760,0.0
cat__NDC11_00172366870,0.0
cat__NDC11_00172365000,0.0
cat__NDC11_00172364960,0.0
cat__NDC11_00172299970,0.0
cat__NDC11_00172299470,0.0
cat__NDC11_00172419500,0.0
cat__NDC11_00157098810,0.0
cat__NDC11_00157098801,0.0
cat__NDC11_00157071901,0.0
cat__NDC11_00157052610,0.0
cat__NDC11_00157042410,0.0
cat__NDC11_00157042101,0.0
cat__NDC11_00157041801,0.0
cat__NDC11_00157040701,0.0
cat__NDC11_00157039801,0.0
cat__NDC11_00157037901,0.0
cat__NDC11_00172290870,0.0
cat__NDC11_00157036610,0.0
cat__NDC11_00157035201,0.0
cat__NDC11_00157033710,0.0
cat__NDC11_00157033510,0.0
cat__NDC11_00157033210,0.0
cat__NDC11_00157032601,0.0
cat__NDC11_00157021710,0.0
cat__NDC11_00157021701,0.0
cat__NDC11_00157021601,0.0
cat__NDC11_00150214060,0.0
cat__NDC11_00157037301,0.0
cat__NDC11_00172290860,0.0
cat__NDC11_00172281960,0.0
cat__NDC11_00172246360,0.0
cat__NDC11_00172220580,0.0
cat__NDC11_00172057610,0.0
cat__NDC11_00169633910,0.0
cat__NDC11_00169517399,0.0
cat__NDC11_00169368712,0.0
cat__NDC11_00169184482,0.0
cat__NDC11_00169183511,0.0
cat__NDC11_00168001104,0.0
cat__NDC11_00169008482,0.0
cat__NDC11_00169004571,0.0
cat__NDC11_00169001771,0.0
cat__NDC11_00168035222,0.0
cat__NDC11_00168031215,0.0
cat__NDC11_00168025846,0.0
cat__NDC11_00168025610,0.0
cat__NDC11_00168025275,0.0
cat__NDC11_00168024630,0.0
cat__NDC11_00168017415,0.0
cat__NDC11_00169009321,0.0
cat__NDC11_00093715510,0.0
cat__NDC11_00093715498,0.0
cat__NDC11_00093715493,0.0
cat__NDC11_00093715456,0.0
cat__NDC11_00093715450,0.0
cat__NDC11_00093715419,0.0
cat__NDC11_00093715398,0.0
cat__NDC11_00093715393,0.0
cat__NDC11_00093715319,0.0
cat__NDC11_00117129803,0.0
cat__NDC11_00093715298,0.0
cat__NDC11_00093715293,0.0
cat__NDC11_00093715217,0.0
cat__NDC11_00093712901,0.0
cat__NDC11_00093611887,0.0
cat__NDC11_00093582598,0.0
cat__NDC11_00093532701,0.0
cat__NDC11_00093527501,0.0
cat__NDC11_00093521156,0.0
cat__NDC11_00093521110,0.0
cat__NDC11_00093715310,0.0
cat__NDC11_00093729505,0.0
cat__NDC11_00093728589,0.0
cat__NDC11_00093726701,0.0
cat__NDC11_00093726201,0.0
cat__NDC11_00093725401,0.0
cat__NDC11_00093725205,0.0
cat__NDC11_00093725101,0.0
cat__NDC11_00093723410,0.0
cat__NDC11_00093723006,0.0
cat__NDC11_00093722763,0.0
cat__NDC11_00093715519,0.0
cat__NDC11_00093721410,0.0
cat__NDC11_00093720893,0.0
cat__NDC11_00093720819,0.0
cat__NDC11_00093720793,0.0
cat__NDC11_00093720619,0.0
cat__NDC11_00093720298,0.0
cat__NDC11_00093720296,0.0
cat__NDC11_00093716898,0.0
cat__NDC11_00093716001,0.0
cat__NDC11_00093715596,0.0
cat__NDC11_00093721498,0.0
cat__NDC11_00093078210,0.0
cat__NDC11_00093077701,0.0
cat__NDC11_00093076001,0.0
cat__NDC11_00093069401,0.0
cat__NDC11_00093069301,0.0
cat__NDC11_00093068610,0.0
cat__NDC11_00093067093,0.0
cat__NDC11_00093066116,0.0
cat__NDC11_00093063701,0.0
cat__NDC11_00093062001,0.0
cat__NDC11_00093517301,0.0
cat__NDC11_00093059301,0.0
cat__NDC11_00093059201,0.0
cat__NDC11_00093057610,0.0
cat__NDC11_00093057606,0.0
cat__NDC11_00093045501,0.0
cat__NDC11_00093036543,0.0
cat__NDC11_00093029205,0.0
cat__NDC11_00093029019,0.0
cat__NDC11_00093028510,0.0
cat__NDC11_00093028019,0.0
cat__NDC11_00093060010,0.0
cat__NDC11_00093482180,0.0
cat__NDC11_00093474250,0.0
cat__NDC11_00093474205,0.0
cat__NDC11_00093433810,0.0
cat__NDC11_00093111501,0.0
cat__NDC11_00093106201,0.0
cat__NDC11_00093105398,0.0
cat__NDC11_00093105305,0.0
cat__NDC11_00093104998,0.0
cat__NDC11_00093104910,0.0
cat__NDC11_00093079201,0.0
cat__NDC11_00093103605,0.0
cat__NDC11_00093102255,0.0
cat__NDC11_00093094001,0.0
cat__NDC11_00093093401,0.0
cat__NDC11_00093092893,0.0
cat__NDC11_00093092819,0.0
cat__NDC11_00093092810,0.0
cat__NDC11_00093092693,0.0
cat__NDC11_00093089210,0.0
cat__NDC11_00093079405,0.0
cat__NDC11_00093104805,0.0
cat__NDC11_00117106603,0.0
cat__NDC11_00117106202,0.0
cat__NDC11_00117101303,0.0
cat__NDC11_00115486002,0.0
cat__NDC11_00115482604,0.0
cat__NDC11_00115482602,0.0
cat__NDC11_00115367703,0.0
cat__NDC11_00115322001,0.0
cat__NDC11_00115274403,0.0
cat__NDC11_00093729601,0.0
cat__NDC11_00115262203,0.0
cat__NDC11_00115215804,0.0
cat__NDC11_00115215801,0.0
cat__NDC11_00115215002,0.0
cat__NDC11_00115215001,0.0
cat__NDC11_00115115202,0.0
cat__NDC11_00115112210,0.0
cat__NDC11_00115107003,0.0
cat__NDC11_00115082208,0.0
cat__NDC11_00115082203,0.0
cat__NDC11_00115274401,0.0
cat__NDC11_00117129603,0.0
cat__NDC11_00117129602,0.0
cat__NDC11_00117129005,0.0
cat__NDC11_00117129002,0.0
cat__NDC11_00117127502,0.0
cat__NDC11_00117127302,0.0
cat__NDC11_00117126703,0.0
cat__NDC11_00117126702,0.0
cat__NDC11_00117125905,0.0
cat__NDC11_00117125005,0.0
cat__NDC11_00117106705,0.0
cat__NDC11_00117122904,0.0
cat__NDC11_00117122405,0.0
cat__NDC11_00117122403,0.0
cat__NDC11_00117122402,0.0
cat__NDC11_00117120605,0.0
cat__NDC11_00117120202,0.0
cat__NDC11_00117120003,0.0
cat__NDC11_00117120002,0.0
cat__NDC11_00117108205,0.0
cat__NDC11_00117107502,0.0
cat__NDC11_00117125002,0.0
cat__NDC11_00110310530,0.0
cat__NDC11_00108501475,0.0
cat__NDC11_00106141602,0.0
cat__NDC11_00106126030,0.0
cat__NDC11_00106123099,0.0
cat__NDC11_00102361001,0.0
cat__NDC11_00102272001,0.0
cat__NDC11_00102150003,0.0
cat__NDC11_00095002505,0.0
cat__NDC11_00093834419,0.0
cat__NDC11_00110416530,0.0
cat__NDC11_00093813310,0.0
cat__NDC11_00093811183,0.0
cat__NDC11_00093809667,0.0
cat__NDC11_00093738101,0.0
cat__NDC11_00093737205,0.0
cat__NDC11_00093737001,0.0
cat__NDC11_00093736898,0.0
cat__NDC11_00093735598,0.0
cat__NDC11_00093734301,0.0
cat__NDC11_00093732098,0.0
cat__NDC11_00093834405,0.0
cat__NDC11_00110416502,0.0
cat__NDC11_00110325130,0.0
cat__NDC11_00110325007,0.0
cat__NDC11_00110323930,0.0
cat__NDC11_00110323907,0.0
cat__NDC11_00110323830,0.0
cat__NDC11_00110323807,0.0
cat__NDC11_00110323801,0.0
cat__NDC11_00110323433,0.0
cat__NDC11_00110323307,0.0
cat__NDC11_00110322730,0.0
cat__NDC11_00110323302,0.0
cat__NDC11_00110323233,0.0
cat__NDC11_00110323204,0.0
cat__NDC11_00110323202,0.0
cat__NDC11_00110323133,0.0
cat__NDC11_00110323130,0.0
cat__NDC11_00110323030,0.0
cat__NDC11_00110322924,0.0
cat__NDC11_00110322914,0.0
cat__NDC11_00110322907,0.0
cat__NDC11_00110323304,0.0
cat__NDC11_00179150820,0.0
cat__NDC11_00179150811,0.0
cat__NDC11_00179150430,0.0
cat__NDC11_00179150305,0.0
cat__NDC11_00179150170,0.0
cat__NDC11_00179150160,0.0
cat__NDC11_00179149670,0.0
cat__NDC11_00179149460,0.0
cat__NDC11_00179149430,0.0
cat__NDC11_00172423670,0.0
cat__NDC11_00179149401,0.0
cat__NDC11_00179148590,0.0
cat__NDC11_00179148571,0.0
cat__NDC11_00179148570,0.0
cat__NDC11_00179148560,0.0
cat__NDC11_00179148550,0.0
cat__NDC11_00179148501,0.0
cat__NDC11_00179148230,0.0
cat__NDC11_00179147530,0.0
cat__NDC11_00179147150,0.0
cat__NDC11_00179149402,0.0
cat__NDC11_00179152501,0.0
cat__NDC11_00179152490,0.0
cat__NDC11_00179152330,0.0
cat__NDC11_00179152212,0.0
cat__NDC11_00179152160,0.0
cat__NDC11_00179152150,0.0
cat__NDC11_00179152130,0.0
cat__NDC11_00179152111,0.0
cat__NDC11_00179152101,0.0
cat__NDC11_00179152030,0.0
cat__NDC11_00179150850,0.0
cat__NDC11_00179151690,0.0
cat__NDC11_00179151670,0.0
cat__NDC11_00179151650,0.0
cat__NDC11_00179151470,0.0
cat__NDC11_00179151390,0.0
cat__NDC11_00179151360,0.0
cat__NDC11_00179151330,0.0
cat__NDC11_00179151020,0.0
cat__NDC11_00179150890,0.0
cat__NDC11_00179150860,0.0
cat__NDC11_00179152010,0.0
cat__NDC11_00179141930,0.0
cat__NDC11_00179141901,0.0
cat__NDC11_00179141760,0.0
cat__NDC11_00179141660,0.0
cat__NDC11_00179141601,0.0
cat__NDC11_00179141170,0.0
cat__NDC11_00179141160,0.0
cat__NDC11_00179141150,0.0
cat__NDC11_00179141130,0.0
cat__NDC11_00179140730,0.0
cat__NDC11_00179146850,0.0
cat__NDC11_00179138701,0.0
cat__NDC11_00179138450,0.0
cat__NDC11_00179137970,0.0
cat__NDC11_00179137470,0.0
cat__NDC11_00179137450,0.0
cat__NDC11_00179137430,0.0
cat__NDC11_00179137401,0.0
cat__NDC11_00179137330,0.0
cat__NDC11_00179136870,0.0
cat__NDC11_00179136850,0.0
cat__NDC11_00179140630,0.0
cat__NDC11_00179145790,0.0
cat__NDC11_00179145630,0.0
cat__NDC11_00179145601,0.0
cat__NDC11_00179145290,0.0
cat__NDC11_00179145201,0.0
cat__NDC11_00179144501,0.0
cat__NDC11_00179144020,0.0
cat__NDC11_00179143960,0.0
cat__NDC11_00179143930,0.0
cat__NDC11_00179143901,0.0
cat__NDC11_00179142030,0.0
cat__NDC11_00179143601,0.0
cat__NDC11_00179143590,0.0
cat__NDC11_00179143560,0.0
cat__NDC11_00179143530,0.0
cat__NDC11_00179143490,0.0
cat__NDC11_00179143460,0.0
cat__NDC11_00179143450,0.0
cat__NDC11_00179143430,0.0
cat__NDC11_00179142370,0.0
cat__NDC11_00179142202,0.0
cat__NDC11_00179143660,0.0
cat__NDC11_00179160172,0.0
cat__NDC11_00179159870,0.0
cat__NDC11_00179159771,0.0
cat__NDC11_00179159672,0.0
cat__NDC11_00179159670,0.0
cat__NDC11_00179159572,0.0
cat__NDC11_00179159472,0.0
cat__NDC11_00179159070,0.0
cat__NDC11_00179158972,0.0
cat__NDC11_00179152530,0.0
cat__NDC11_00179158970,0.0
cat__NDC11_00179158872,0.0
cat__NDC11_00179158771,0.0
cat__NDC11_00179157670,0.0
cat__NDC11_00179157470,0.0
cat__NDC11_00179157371,0.0
cat__NDC11_00179157370,0.0
cat__NDC11_00179156872,0.0
cat__NDC11_00179156870,0.0
cat__NDC11_00179156770,0.0
cat__NDC11_00179158971,0.0
cat__NDC11_00179166072,0.0
cat__NDC11_00179166071,0.0
cat__NDC11_00179165972,0.0
cat__NDC11_00179165471,0.0
cat__NDC11_00179165071,0.0
cat__NDC11_00179165070,0.0
cat__NDC11_00179164872,0.0
cat__NDC11_00179164870,0.0
cat__NDC11_00179164472,0.0
cat__NDC11_00179164072,0.0
